62	1	0.10768300750507562
62	2	0.12919451604808724
63	3	0.1393204390402376
63	62	0.01915869958694949
64	9	0.07399175934452551
64	59	0.070019007815636
65	16	0.040591653047490864
65	33	0.028048992982118826
66	30	0.041172152208491374
66	60	0.03083323137158938
67	10	0.055404453915557546
67	57	0.049575357659139625
68	25	0.02422928464409965
68	29	0.022204093552401025
69	23	0.022323739517548402
69	68	0.002238844600890355
70	35	0.04389168184097327
70	66	0.010617066476657958
71	28	0.03637870121130552
71	69	0.006689939434724089
72	27	0.06428365424231604
72	40	0.08309185046831653
73	50	0.08494691776020635
73	64	0.02575294765029161
74	17	0.03317667019844793
74	18	0.02738860571003121
75	34	0.04104156913804202
75	46	0.04374981713382878
76	5	0.09014599222371766
76	72	0.01685266188126215
77	67	0.0274720784136792
77	73	0.014671259405970895
78	13	0.0695209552724655
78	51	0.07516275939779023
79	37	0.045305790553098774
79	75	0.009202957764532449
80	15	0.059952852640908647
80	48	0.1022274972917966
81	77	0.009122513248654103
81	78	0.009005010304508738
82	31	0.08282269127238844
82	32	0.06387986592814991
83	22	0.08636736182439612
83	70	0.029547846789332005
84	76	0.014079749963624454
84	81	0.007927736577425348
85	21	0.05095193303003963
85	71	0.027782925650983253
86	26	0.08216568929052105
86	49	0.07597697558161891
87	8	0.07856074588314464
87	65	0.03853212087324835
88	14	0.06287757708307842
88	44	0.050177604612749296
89	55	0.041786655924041044
89	88	0.002291405987129881
90	7	0.07784194823731166
90	87	0.005603543014370702
91	20	0.07966942767917227
91	85	0.006636090490410515
92	52	0.0628226504124704
92	90	0.0015279552402886754
93	4	0.07319541070076668
93	92	0.0009549930677393847
94	54	0.06181420106176164
94	74	0.02230423770001494
95	11	0.06865842767674576
95	93	0.006185953211544942
96	45	0.06369637449528937
96	80	0.01066432537012113
97	24	0.08553596588997309
97	86	0.01406026560397039
98	39	0.12171520925375974
98	63	0.18885006665471943
99	41	0.057868586924935767
99	96	0.007743795309249971
100	47	0.06740515646029609
100	58	0.09410224596231494
101	43	0.06345290418909824
101	53	0.08526849554172275
102	61	0.05962835145569171
102	82	0.012377032124389044
103	38	0.06891841212427098
103	102	0.0019093133131449086
104	91	0.01695982934780995
104	95	0.008102536588428272
105	56	0.07620934426062521
105	104	0.004168288383637905
106	84	0.020261859166456384
106	98	0.006913653956020074
107	94	0.02250670506573255
107	99	0.010846255903311872
108	100	0.010900389816168862
108	107	0.006238742081543104
109	101	0.011950267382724887
109	103	0.009626112159670817
110	19	0.0910486510461275
110	42	0.09333896671968678
111	6	0.07396770903432032
111	110	0.002075359606325697
112	109	0.007165784737410275
112	111	0.0016140773083501685
113	83	0.017681157765446258
113	89	0.014073552867124424
114	79	0.03245543553448256
114	113	0.007216923146540322
115	112	0.013298496744353537
115	114	0.0031952890059829195
116	105	0.0171784022294015
116	115	0.0026168268750525747
117	12	0.09920313797921222
117	108	0.00832125636802869
118	116	0.005961962803001626
118	117	0.005661845902468188
119	36	0.10597847159425472
119	97	0.01733915963050975
120	119	0.0010115468165113935
120	106	0.010662515262896405
120	118	0.0025354336601247033
