62	1	0.11558728927618223
62	2	0.1246549718274517
63	3	0.13224868891260963
63	62	0.021519817143917958
64	16	0.047646454629170505
64	33	0.03378019409222923
65	9	0.08126592241876562
65	59	0.07620379494328014
66	30	0.03437232350422122
66	60	0.026192952404257924
67	10	0.06140957579382882
67	57	0.05433739594237575
68	25	0.02269134564107773
68	29	0.02037729500495188
69	23	0.02197836861993996
69	68	0.0005653729682161684
70	35	0.04867488718232919
70	66	0.013572757501385473
71	28	0.038037937415881566
71	69	0.010918993943472406
72	50	0.082490575301453
72	65	0.025517500068668125
73	27	0.0686467796657694
73	40	0.09420651777703007
74	17	0.035253679734257325
74	18	0.031368123765069734
75	5	0.08910931373983266
75	73	0.005103337673357106
76	34	0.04198164348736354
76	46	0.038772057723941974
77	67	0.03028431076410131
77	72	0.01774731776887312
78	13	0.08027246549187768
78	51	0.0825808319509218
79	37	0.04596321620842146
79	76	0.011237322149586615
80	77	0.00656803437776975
80	78	0.004619717977546522
81	14	0.060210401244952895
81	44	0.04678825286002692
82	31	0.08054502277668496
82	32	0.06481163940366497
83	22	0.08932990808953743
83	70	0.03129593309485021
84	55	0.043157021843512416
84	81	0.006977567658506413
85	7	0.0772832314565575
85	8	0.07278406329445192
86	20	0.08460572486060372
86	54	0.050656724668333014
87	21	0.051519373837186286
87	71	0.02544899762983928
88	52	0.060540104102940584
88	64	0.04544912873689792
89	85	0.004848803678078739
89	88	0.004151869269431354
90	4	0.07086037221052405
90	89	0.0013553074664611614
91	75	0.025745017734970833
91	80	0.004232690878757304
92	11	0.07220607132083354
92	90	0.00572966219195245
93	26	0.08221338144106902
93	49	0.07592928343107094
94	86	0.01470568477082399
94	87	0.013284725727157174
95	15	0.07263424979293923
95	48	0.1036779978517445
96	92	0.01007263101446837
96	94	0.005613486288694479
97	56	0.07812361034805756
97	96	0.0037509033422183508
98	39	0.12042886003057522
98	93	0.014160641988267317
99	63	0.1885807434552509
99	91	0.013850279424964446
100	45	0.07042584709270652
100	95	0.007636064078222149
101	24	0.08674605563383245
101	84	0.016551387165629206
102	83	0.01078713483189593
102	101	0.003386822099463409
103	97	0.010689063547829504
103	98	0.011648324995239127
104	99	0.0120725313847596
104	103	0.003887751240051137
105	41	0.06484544838742325
105	100	0.007496408947704619
106	74	0.03857651338709904
106	105	0.002389166289886148
107	53	0.09547367693712747
107	61	0.05728540785425881
108	43	0.07019516893247232
108	107	0.0028196359127497517
109	38	0.0596647814497813
109	47	0.06483050791764805
110	58	0.09946363144079592
110	82	0.014264497765126033
111	36	0.10418571379752692
111	79	0.02485197126303834
112	19	0.09131794024319576
112	42	0.09576146756299536
113	6	0.06892828344496552
113	112	0.002404152625021014
114	102	0.011707595622761848
114	111	0.003891117365125091
115	104	0.012047371879293538
115	114	0.003872104266557319
116	12	0.09776246185097368
116	115	0.005365203816348418
117	106	0.012078645893574397
117	116	0.003367212226220769
118	108	0.013825770395654583
118	113	0.011493879671640176
119	109	0.00964861185682252
119	118	0.0037682791256808366
120	119	0.0009590806101084049
120	110	0.007358130022462247
120	117	0.007536245066256418
